sku_id,warehouse_id,date,quantity_sold
SKU009,WH4,2025-04-08,59
SKU009,WH5,2025-04-08,70
SKU010,WH1,2025-04-08,60
SKU010,WH2,2025-04-08,69
SKU010,WH3,2025-04-08,54
SKU010,WH4,2025-04-08,52
SKU010,WH5,2025-04-08,54
SKU011,WH1,2025-04-08,65
SKU011,WH2,2025-04-08,68
SKU011,WH3,2025-04-08,56
SKU011,WH4,2025-04-08,57
SKU011,WH5,2025-04-08,54
SKU012,WH1,2025-04-08,50
SKU012,WH2,2025-04-08,63
SKU012,WH3,2025-04-08,61
SKU012,WH4,2025-04-08,59
SKU012,WH5,2025-04-08,52
SKU013,WH1,2025-04-08,68
SKU013,WH2,2025-04-08,57
SKU013,WH3,2025-04-08,62
SKU013,WH4,2025-04-08,52
SKU013,WH5,2025-04-08,58
SKU014,WH1,2025-04-08,61
SKU014,WH2,2025-04-08,61
SKU014,WH3,2025-04-08,60
SKU014,WH4,2025-04-08,62
SKU014,WH5,2025-04-08,54
SKU015,WH1,2025-04-08,60
SKU015,WH2,2025-04-08,60
SKU015,WH3,2025-04-08,61
SKU015,WH4,2025-04-08,60
SKU015,WH5,2025-04-08,53
SKU016,WH1,2025-04-08,53
SKU016,WH2,2025-04-08,48
SKU016,WH3,2025-04-08,64
SKU016,WH4,2025-04-08,64
SKU016,WH5,2025-04-08,64
SKU017,WH1,2025-04-08,61
SKU017,WH2,2025-04-08,49
SKU017,WH3,2025-04-08,54
SKU017,WH4,2025-04-08,60
SKU017,WH5,2025-04-08,60
SKU018,WH1,2025-04-08,58
SKU018,WH2,2025-04-08,61
SKU018,WH3,2025-04-08,59
SKU018,WH4,2025-04-08,60
SKU018,WH5,2025-04-08,56
SKU019,WH1,2025-04-08,64
SKU019,WH2,2025-04-08,57
SKU019,WH3,2025-04-08,53
SKU019,WH4,2025-04-08,56
SKU019,WH5,2025-04-08,58
SKU020,WH1,2025-04-08,64
SKU020,WH2,2025-04-08,59
SKU020,WH3,2025-04-08,59
SKU020,WH4,2025-04-08,53
SKU020,WH5,2025-04-08,63
SKU001,WH1,2025-04-09,56
SKU001,WH2,2025-04-09,59
SKU001,WH3,2025-04-09,67
SKU001,WH4,2025-04-09,62
SKU001,WH5,2025-04-09,51
SKU002,WH1,2025-04-09,51
SKU002,WH2,2025-04-09,59
SKU002,WH3,2025-04-09,53
SKU002,WH4,2025-04-09,63
SKU002,WH5,2025-04-09,60
SKU003,WH1,2025-04-09,60
SKU003,WH2,2025-04-09,56
SKU003,WH3,2025-04-09,68
SKU003,WH4,2025-04-09,74
SKU003,WH5,2025-04-09,58
SKU004,WH1,2025-04-09,61
SKU004,WH2,2025-04-09,60
SKU004,WH3,2025-04-09,58
SKU004,WH4,2025-04-09,55
SKU004,WH5,2025-04-09,54
SKU005,WH1,2025-04-09,54
SKU005,WH2,2025-04-09,61
SKU005,WH3,2025-04-09,57
SKU005,WH4,2025-04-09,47
SKU005,WH5,2025-04-09,62
SKU006,WH1,2025-04-09,59
SKU006,WH2,2025-04-09,66
SKU006,WH3,2025-04-09,61
SKU006,WH4,2025-04-09,52
SKU006,WH5,2025-04-09,48
SKU007,WH1,2025-04-09,56
SKU007,WH2,2025-04-09,56
SKU007,WH3,2025-04-09,64
SKU007,WH4,2025-04-09,59
SKU007,WH5,2025-04-09,65
SKU008,WH1,2025-04-09,53
SKU008,WH2,2025-04-09,64
SKU008,WH3,2025-04-09,63
SKU008,WH4,2025-04-09,49
SKU008,WH5,2025-04-09,66
SKU009,WH1,2025-04-09,60
SKU009,WH2,2025-04-09,61
SKU009,WH3,2025-04-09,55
SKU009,WH4,2025-04-09,66
SKU009,WH5,2025-04-09,53
SKU010,WH1,2025-04-09,64
SKU010,WH2,2025-04-09,64
SKU010,WH3,2025-04-09,55
SKU010,WH4,2025-04-09,69
SKU010,WH5,2025-04-09,61
SKU011,WH1,2025-04-09,63
SKU011,WH2,2025-04-09,52
SKU011,WH3,2025-04-09,70
SKU011,WH4,2025-04-09,53
SKU011,WH5,2025-04-09,65
SKU012,WH1,2025-04-09,54
SKU012,WH2,2025-04-09,56
SKU012,WH3,2025-04-09,63
SKU012,WH4,2025-04-09,65
SKU012,WH5,2025-04-09,53
SKU013,WH1,2025-04-09,65
SKU013,WH2,2025-04-09,65
SKU013,WH3,2025-04-09,55
SKU013,WH4,2025-04-09,67
SKU013,WH5,2025-04-09,52
SKU014,WH1,2025-04-09,56
SKU014,WH2,2025-04-09,62
SKU014,WH3,2025-04-09,55
SKU014,WH4,2025-04-09,61
SKU014,WH5,2025-04-09,61
SKU015,WH1,2025-04-09,58
SKU015,WH2,2025-04-09,64
SKU015,WH3,2025-04-09,58
SKU015,WH4,2025-04-09,61
SKU015,WH5,2025-04-09,65
SKU016,WH1,2025-04-09,63
SKU016,WH2,2025-04-09,63
SKU016,WH3,2025-04-09,54
SKU016,WH4,2025-04-09,62
SKU016,WH5,2025-04-09,55
SKU017,WH1,2025-04-09,53
SKU017,WH2,2025-04-09,59
SKU017,WH3,2025-04-09,55
SKU017,WH4,2025-04-09,63
SKU017,WH5,2025-04-09,63
SKU018,WH1,2025-04-09,50
SKU018,WH2,2025-04-09,55
SKU018,WH3,2025-04-09,52
SKU018,WH4,2025-04-09,57
SKU018,WH5,2025-04-09,62
SKU019,WH1,2025-04-09,58
SKU019,WH2,2025-04-09,56
SKU019,WH3,2025-04-09,66
SKU019,WH4,2025-04-09,48
SKU019,WH5,2025-04-09,66
SKU020,WH1,2025-04-09,57
SKU020,WH2,2025-04-09,59
SKU020,WH3,2025-04-09,57
SKU020,WH4,2025-04-09,67
SKU020,WH5,2025-04-09,53
SKU001,WH1,2025-04-10,59
SKU001,WH2,2025-04-10,62
SKU001,WH3,2025-04-10,51
SKU001,WH4,2025-04-10,55
SKU001,WH5,2025-04-10,59
SKU002,WH1,2025-04-10,55
SKU002,WH2,2025-04-10,55
SKU002,WH3,2025-04-10,58
SKU002,WH4,2025-04-10,63
SKU002,WH5,2025-04-10,58
SKU003,WH1,2025-04-10,65
SKU003,WH2,2025-04-10,54
SKU003,WH3,2025-04-10,53
SKU003,WH4,2025-04-10,69
SKU003,WH5,2025-04-10,56
SKU004,WH1,2025-04-10,53
SKU004,WH2,2025-04-10,51
SKU004,WH3,2025-04-10,65
SKU004,WH4,2025-04-10,58
SKU004,WH5,2025-04-10,58
SKU005,WH1,2025-04-10,59
SKU005,WH2,2025-04-10,64
SKU005,WH3,2025-04-10,58
SKU005,WH4,2025-04-10,71
SKU005,WH5,2025-04-10,60
SKU006,WH1,2025-04-10,65
SKU006,WH2,2025-04-10,63
SKU006,WH3,2025-04-10,59
SKU006,WH4,2025-04-10,56
SKU006,WH5,2025-04-10,61
SKU007,WH1,2025-04-10,62
SKU007,WH2,2025-04-10,57
SKU007,WH3,2025-04-10,60
SKU007,WH4,2025-04-10,66
SKU007,WH5,2025-04-10,70
SKU008,WH1,2025-04-10,64
SKU008,WH2,2025-04-10,69
SKU008,WH3,2025-04-10,56
SKU008,WH4,2025-04-10,63
SKU008,WH5,2025-04-10,66
SKU009,WH1,2025-04-10,55
SKU009,WH2,2025-04-10,57
SKU009,WH3,2025-04-10,68
SKU009,WH4,2025-04-10,55
SKU009,WH5,2025-04-10,53
SKU010,WH1,2025-04-10,67
SKU010,WH2,2025-04-10,65
SKU010,WH3,2025-04-10,62
SKU010,WH4,2025-04-10,59
SKU010,WH5,2025-04-10,57
SKU011,WH1,2025-04-10,61
SKU011,WH2,2025-04-10,67
SKU011,WH3,2025-04-10,61
SKU011,WH4,2025-04-10,70
SKU011,WH5,2025-04-10,55
SKU012,WH1,2025-04-10,59
SKU012,WH2,2025-04-10,58
SKU012,WH3,2025-04-10,54
SKU012,WH4,2025-04-10,59
SKU012,WH5,2025-04-10,61
SKU013,WH1,2025-04-10,62
SKU013,WH2,2025-04-10,70
SKU013,WH3,2025-04-10,62
SKU013,WH4,2025-04-10,65
SKU013,WH5,2025-04-10,60
SKU014,WH1,2025-04-10,68
SKU014,WH2,2025-04-10,71
SKU014,WH3,2025-04-10,62
SKU014,WH4,2025-04-10,54
SKU014,WH5,2025-04-10,57
SKU015,WH1,2025-04-10,61
SKU015,WH2,2025-04-10,62
SKU015,WH3,2025-04-10,63
SKU015,WH4,2025-04-10,62
SKU015,WH5,2025-04-10,59
SKU016,WH1,2025-04-10,56
SKU016,WH2,2025-04-10,61
SKU016,WH3,2025-04-10,69
SKU016,WH4,2025-04-10,64
SKU016,WH5,2025-04-10,62
SKU017,WH1,2025-04-10,65
SKU017,WH2,2025-04-10,58
SKU017,WH3,2025-04-10,57
SKU017,WH4,2025-04-10,56
SKU017,WH5,2025-04-10,59
SKU018,WH1,2025-04-10,57
SKU018,WH2,2025-04-10,65
SKU018,WH3,2025-04-10,57
SKU018,WH4,2025-04-10,55
SKU018,WH5,2025-04-10,69
SKU019,WH1,2025-04-10,57
SKU019,WH2,2025-04-10,60
SKU019,WH3,2025-04-10,62
SKU019,WH4,2025-04-10,54
SKU019,WH5,2025-04-10,66
SKU020,WH1,2025-04-10,63
SKU020,WH2,2025-04-10,67
SKU020,WH3,2025-04-10,56
SKU020,WH4,2025-04-10,60
SKU020,WH5,2025-04-10,60
SKU001,WH1,2025-04-11,61
SKU001,WH2,2025-04-11,52
SKU001,WH3,2025-04-11,60
SKU001,WH4,2025-04-11,52
SKU001,WH5,2025-04-11,61
SKU002,WH1,2025-04-11,49
SKU002,WH2,2025-04-11,50
SKU002,WH3,2025-04-11,63
SKU002,WH4,2025-04-11,57
SKU002,WH5,2025-04-11,54
SKU003,WH1,2025-04-11,66
SKU003,WH2,2025-04-11,61
SKU003,WH3,2025-04-11,64
SKU003,WH4,2025-04-11,59
SKU003,WH5,2025-04-11,73
SKU004,WH1,2025-04-11,56
SKU004,WH2,2025-04-11,68
SKU004,WH3,2025-04-11,59
SKU004,WH4,2025-04-11,51
SKU004,WH5,2025-04-11,62
SKU005,WH1,2025-04-11,61
SKU005,WH2,2025-04-11,54
SKU005,WH3,2025-04-11,55
SKU005,WH4,2025-04-11,59
SKU005,WH5,2025-04-11,61
SKU006,WH1,2025-04-11,47
SKU006,WH2,2025-04-11,65
SKU006,WH3,2025-04-11,57
SKU006,WH4,2025-04-11,53
SKU006,WH5,2025-04-11,64
SKU007,WH1,2025-04-11,59
SKU007,WH2,2025-04-11,65
SKU007,WH3,2025-04-11,62
SKU007,WH4,2025-04-11,59
SKU007,WH5,2025-04-11,59
SKU008,WH1,2025-04-11,62
SKU008,WH2,2025-04-11,57
SKU008,WH3,2025-04-11,55
SKU008,WH4,2025-04-11,62
SKU008,WH5,2025-04-11,59
SKU009,WH1,2025-04-11,60
SKU009,WH2,2025-04-11,65
SKU009,WH3,2025-04-11,59
SKU009,WH4,2025-04-11,59
SKU009,WH5,2025-04-11,56
SKU010,WH1,2025-04-11,62
SKU010,WH2,2025-04-11,61
SKU010,WH3,2025-04-11,64
SKU010,WH4,2025-04-11,56
SKU010,WH5,2025-04-11,57
SKU011,WH1,2025-04-11,63
SKU011,WH2,2025-04-11,61
SKU011,WH3,2025-04-11,55
SKU011,WH4,2025-04-11,66
SKU011,WH5,2025-04-11,51
SKU012,WH1,2025-04-11,63
SKU012,WH2,2025-04-11,53
SKU012,WH3,2025-04-11,69
SKU012,WH4,2025-04-11,52
SKU012,WH5,2025-04-11,65
SKU013,WH1,2025-04-11,59
SKU013,WH2,2025-04-11,58
SKU013,WH3,2025-04-11,60
SKU013,WH4,2025-04-11,63
SKU013,WH5,2025-04-11,55
SKU014,WH1,2025-04-11,55
SKU014,WH2,2025-04-11,63
SKU014,WH3,2025-04-11,51
SKU014,WH4,2025-04-11,56
SKU014,WH5,2025-04-11,75
SKU015,WH1,2025-04-11,55
SKU015,WH2,2025-04-11,65
SKU015,WH3,2025-04-11,56
SKU015,WH4,2025-04-11,62
SKU015,WH5,2025-04-11,63
SKU016,WH1,2025-04-11,65
SKU016,WH2,2025-04-11,58
SKU016,WH3,2025-04-11,69
SKU016,WH4,2025-04-11,56
SKU016,WH5,2025-04-11,61
SKU017,WH1,2025-04-11,61
SKU017,WH2,2025-04-11,54
SKU017,WH3,2025-04-11,58
SKU017,WH4,2025-04-11,60
SKU017,WH5,2025-04-11,57
SKU018,WH1,2025-04-11,72
SKU018,WH2,2025-04-11,55
SKU018,WH3,2025-04-11,65
SKU018,WH4,2025-04-11,64
SKU018,WH5,2025-04-11,59
SKU019,WH1,2025-04-11,55
SKU019,WH2,2025-04-11,56
SKU019,WH3,2025-04-11,57
SKU019,WH4,2025-04-11,50
SKU019,WH5,2025-04-11,54
SKU020,WH1,2025-04-11,52
SKU020,WH2,2025-04-11,66
SKU020,WH3,2025-04-11,62
SKU020,WH4,2025-04-11,63
SKU020,WH5,2025-04-11,62
SKU001,WH1,2025-04-12,60
SKU001,WH2,2025-04-12,67
SKU001,WH3,2025-04-12,56
SKU001,WH4,2025-04-12,60
SKU001,WH5,2025-04-12,63
SKU002,WH1,2025-04-12,53
SKU002,WH2,2025-04-12,75
SKU002,WH3,2025-04-12,59
SKU002,WH4,2025-04-12,60
SKU002,WH5,2025-04-12,66
SKU003,WH1,2025-04-12,64
SKU003,WH2,2025-04-12,60
SKU003,WH3,2025-04-12,60
SKU003,WH4,2025-04-12,52
SKU003,WH5,2025-04-12,57
SKU004,WH1,2025-04-12,62
SKU004,WH2,2025-04-12,62
SKU004,WH3,2025-04-12,65
SKU004,WH4,2025-04-12,59
SKU004,WH5,2025-04-12,52
SKU005,WH1,2025-04-12,65
SKU005,WH2,2025-04-12,67
SKU005,WH3,2025-04-12,64
SKU005,WH4,2025-04-12,59
SKU005,WH5,2025-04-12,65
SKU006,WH1,2025-04-12,76
SKU006,WH2,2025-04-12,60
SKU006,WH3,2025-04-12,53
SKU006,WH4,2025-04-12,56
SKU006,WH5,2025-04-12,62
SKU007,WH1,2025-04-12,51
SKU007,WH2,2025-04-12,60
SKU007,WH3,2025-04-12,61
SKU007,WH4,2025-04-12,67
SKU007,WH5,2025-04-12,66
SKU008,WH1,2025-04-12,64
SKU008,WH2,2025-04-12,49
SKU008,WH3,2025-04-12,64
SKU008,WH4,2025-04-12,63
SKU008,WH5,2025-04-12,61
SKU009,WH1,2025-04-12,51
SKU009,WH2,2025-04-12,55
SKU009,WH3,2025-04-12,53
SKU009,WH4,2025-04-12,49
SKU009,WH5,2025-04-12,59
SKU010,WH1,2025-04-12,55
SKU010,WH2,2025-04-12,72
SKU010,WH3,2025-04-12,58
SKU010,WH4,2025-04-12,66
SKU010,WH5,2025-04-12,51
SKU011,WH1,2025-04-12,57
SKU011,WH2,2025-04-12,60
SKU011,WH3,2025-04-12,55
SKU011,WH4,2025-04-12,57
SKU011,WH5,2025-04-12,58
SKU012,WH1,2025-04-12,58
SKU012,WH2,2025-04-12,69
SKU012,WH3,2025-04-12,61
SKU012,WH4,2025-04-12,62
SKU012,WH5,2025-04-12,62
SKU013,WH1,2025-04-12,62
SKU013,WH2,2025-04-12,59
SKU013,WH3,2025-04-12,58
SKU013,WH4,2025-04-12,60
SKU013,WH5,2025-04-12,65
SKU014,WH1,2025-04-12,65
SKU014,WH2,2025-04-12,58
SKU014,WH3,2025-04-12,63
SKU014,WH4,2025-04-12,58
SKU014,WH5,2025-04-12,59
SKU015,WH1,2025-04-12,57
SKU015,WH2,2025-04-12,58
SKU015,WH3,2025-04-12,66
SKU015,WH4,2025-04-12,60
SKU015,WH5,2025-04-12,60
SKU016,WH1,2025-04-12,52
SKU016,WH2,2025-04-12,58
SKU016,WH3,2025-04-12,58
SKU016,WH4,2025-04-12,55
SKU016,WH5,2025-04-12,59
SKU017,WH1,2025-04-12,57
SKU017,WH2,2025-04-12,60
SKU017,WH3,2025-04-12,60
SKU017,WH4,2025-04-12,55
SKU017,WH5,2025-04-12,57
SKU018,WH1,2025-04-12,60
SKU018,WH2,2025-04-12,65
SKU018,WH3,2025-04-12,61
SKU018,WH4,2025-04-12,56
SKU018,WH5,2025-04-12,61
SKU019,WH1,2025-04-12,68
SKU019,WH2,2025-04-12,64
SKU019,WH3,2025-04-12,62
SKU019,WH4,2025-04-12,63
SKU019,WH5,2025-04-12,67
SKU020,WH1,2025-04-12,65
SKU020,WH2,2025-04-12,62
SKU020,WH3,2025-04-12,65
SKU020,WH4,2025-04-12,54
SKU020,WH5,2025-04-12,52
SKU001,WH1,2025-04-13,60
SKU001,WH2,2025-04-13,60
SKU001,WH3,2025-04-13,57
SKU001,WH4,2025-04-13,63
SKU001,WH5,2025-04-13,50
SKU002,WH1,2025-04-13,57
SKU002,WH2,2025-04-13,57
SKU002,WH3,2025-04-13,51
SKU002,WH4,2025-04-13,67
SKU002,WH5,2025-04-13,53
SKU003,WH1,2025-04-13,56
SKU003,WH2,2025-04-13,64
SKU003,WH3,2025-04-13,63
SKU003,WH4,2025-04-13,54
SKU003,WH5,2025-04-13,63
SKU004,WH1,2025-04-13,61
SKU004,WH2,2025-04-13,71
SKU004,WH3,2025-04-13,61
SKU004,WH4,2025-04-13,59
SKU004,WH5,2025-04-13,55
SKU005,WH1,2025-04-13,56
SKU005,WH2,2025-04-13,55
SKU005,WH3,2025-04-13,66
SKU005,WH4,2025-04-13,59
SKU005,WH5,2025-04-13,62
SKU006,WH1,2025-04-13,67
SKU006,WH2,2025-04-13,48
SKU006,WH3,2025-04-13,66
SKU006,WH4,2025-04-13,60
SKU006,WH5,2025-04-13,61
SKU007,WH1,2025-04-13,55
SKU007,WH2,2025-04-13,56
SKU007,WH3,2025-04-13,62
SKU007,WH4,2025-04-13,71
SKU007,WH5,2025-04-13,64
SKU008,WH1,2025-04-13,66
SKU008,WH2,2025-04-13,58
SKU008,WH3,2025-04-13,56
SKU008,WH4,2025-04-13,55
SKU008,WH5,2025-04-13,57
SKU009,WH1,2025-04-13,49
SKU009,WH2,2025-04-13,56
SKU009,WH3,2025-04-13,56
SKU009,WH4,2025-04-13,58
SKU009,WH5,2025-04-13,60
SKU010,WH1,2025-04-13,61
SKU010,WH2,2025-04-13,59
SKU010,WH3,2025-04-13,56
SKU010,WH4,2025-04-13,49
SKU010,WH5,2025-04-13,56
SKU011,WH1,2025-04-13,54
SKU011,WH2,2025-04-13,62
SKU011,WH3,2025-04-13,64
SKU011,WH4,2025-04-13,64
SKU011,WH5,2025-04-13,63
SKU012,WH1,2025-04-13,59
SKU012,WH2,2025-04-13,57
SKU012,WH3,2025-04-13,56
SKU012,WH4,2025-04-13,52
SKU012,WH5,2025-04-13,64
SKU013,WH1,2025-04-13,58
SKU013,WH2,2025-04-13,53
SKU013,WH3,2025-04-13,55
SKU013,WH4,2025-04-13,55
SKU013,WH5,2025-04-13,60
SKU014,WH1,2025-04-13,65
SKU014,WH2,2025-04-13,58
SKU014,WH3,2025-04-13,48
SKU014,WH4,2025-04-13,58
SKU014,WH5,2025-04-13,59
SKU015,WH1,2025-04-13,58
SKU015,WH2,2025-04-13,56
SKU015,WH3,2025-04-13,60
SKU015,WH4,2025-04-13,60
SKU015,WH5,2025-04-13,59
SKU016,WH1,2025-04-13,61
SKU016,WH2,2025-04-13,57
SKU016,WH3,2025-04-13,57
SKU016,WH4,2025-04-13,66
SKU016,WH5,2025-04-13,62
SKU017,WH1,2025-04-13,63
SKU017,WH2,2025-04-13,65
SKU017,WH3,2025-04-13,62
SKU017,WH4,2025-04-13,64
SKU017,WH5,2025-04-13,51
SKU018,WH1,2025-04-13,60
SKU018,WH2,2025-04-13,58
SKU018,WH3,2025-04-13,68
SKU018,WH4,2025-04-13,64
SKU018,WH5,2025-04-13,56
SKU019,WH1,2025-04-13,61
SKU019,WH2,2025-04-13,60
SKU019,WH3,2025-04-13,62
SKU019,WH4,2025-04-13,54
SKU019,WH5,2025-04-13,61
SKU020,WH1,2025-04-13,58
SKU020,WH2,2025-04-13,61
SKU020,WH3,2025-04-13,56
SKU020,WH4,2025-04-13,56
SKU020,WH5,2025-04-13,65
SKU001,WH1,2025-04-14,54
SKU001,WH2,2025-04-14,54
SKU001,WH3,2025-04-14,59
SKU001,WH4,2025-04-14,55
SKU001,WH5,2025-04-14,55
SKU002,WH1,2025-04-14,60
SKU002,WH2,2025-04-14,52
SKU002,WH3,2025-04-14,54
SKU002,WH4,2025-04-14,70
SKU002,WH5,2025-04-14,62
SKU003,WH1,2025-04-14,56
SKU003,WH2,2025-04-14,61
SKU003,WH3,2025-04-14,62
SKU003,WH4,2025-04-14,64
SKU003,WH5,2025-04-14,59
SKU004,WH1,2025-04-14,64
SKU004,WH2,2025-04-14,49
SKU004,WH3,2025-04-14,54
SKU004,WH4,2025-04-14,60
SKU004,WH5,2025-04-14,61
SKU005,WH1,2025-04-14,55
SKU005,WH2,2025-04-14,61
SKU005,WH3,2025-04-14,56
SKU005,WH4,2025-04-14,58
SKU005,WH5,2025-04-14,64
SKU006,WH1,2025-04-14,64
SKU006,WH2,2025-04-14,54
SKU006,WH3,2025-04-14,54
SKU006,WH4,2025-04-14,57
SKU006,WH5,2025-04-14,59
SKU007,WH1,2025-04-14,56
SKU007,WH2,2025-04-14,64
SKU007,WH3,2025-04-14,61
SKU007,WH4,2025-04-14,61
SKU007,WH5,2025-04-14,53
SKU008,WH1,2025-04-14,65
SKU008,WH2,2025-04-14,45
SKU008,WH3,2025-04-14,63
SKU008,WH4,2025-04-14,64
SKU008,WH5,2025-04-14,57
SKU009,WH1,2025-04-14,66
SKU009,WH2,2025-04-14,59
SKU009,WH3,2025-04-14,60
SKU009,WH4,2025-04-14,61
SKU009,WH5,2025-04-14,75
SKU010,WH1,2025-04-14,66
SKU010,WH2,2025-04-14,63
SKU010,WH3,2025-04-14,55
SKU010,WH4,2025-04-14,60
SKU010,WH5,2025-04-14,55
SKU011,WH1,2025-04-14,63
SKU011,WH2,2025-04-14,60
SKU011,WH3,2025-04-14,54
SKU011,WH4,2025-04-14,60
SKU011,WH5,2025-04-14,55
SKU012,WH1,2025-04-14,60
SKU012,WH2,2025-04-14,55
SKU012,WH3,2025-04-14,59
SKU012,WH4,2025-04-14,63
SKU012,WH5,2025-04-14,59
SKU013,WH1,2025-04-14,57
SKU013,WH2,2025-04-14,60
SKU013,WH3,2025-04-14,63
SKU013,WH4,2025-04-14,54
SKU013,WH5,2025-04-14,61
SKU014,WH1,2025-04-14,66
SKU014,WH2,2025-04-14,62
SKU014,WH3,2025-04-14,60
SKU014,WH4,2025-04-14,62
SKU014,WH5,2025-04-14,62
SKU015,WH1,2025-04-14,63
SKU015,WH2,2025-04-14,49
SKU015,WH3,2025-04-14,51
SKU015,WH4,2025-04-14,64
SKU015,WH5,2025-04-14,52
SKU016,WH1,2025-04-14,61
SKU016,WH2,2025-04-14,57
SKU016,WH3,2025-04-14,54
SKU016,WH4,2025-04-14,61
SKU016,WH5,2025-04-14,60
SKU017,WH1,2025-04-14,70
SKU017,WH2,2025-04-14,56
SKU017,WH3,2025-04-14,66
SKU017,WH4,2025-04-14,61
SKU017,WH5,2025-04-14,56
SKU018,WH1,2025-04-14,63
SKU018,WH2,2025-04-14,62
SKU018,WH3,2025-04-14,59
SKU018,WH4,2025-04-14,61
SKU018,WH5,2025-04-14,56
SKU019,WH1,2025-04-14,55
SKU019,WH2,2025-04-14,63
SKU019,WH3,2025-04-14,58
SKU019,WH4,2025-04-14,59
SKU019,WH5,2025-04-14,61
SKU020,WH1,2025-04-14,61
SKU020,WH2,2025-04-14,52
SKU020,WH3,2025-04-14,66
SKU020,WH4,2025-04-14,60
SKU020,WH5,2025-04-14,58
SKU001,WH1,2025-04-15,61
SKU001,WH2,2025-04-15,60
SKU001,WH3,2025-04-15,63
SKU001,WH4,2025-04-15,62
SKU001,WH5,2025-04-15,63
SKU002,WH1,2025-04-15,66
SKU002,WH2,2025-04-15,64
SKU002,WH3,2025-04-15,58
SKU002,WH4,2025-04-15,54
SKU002,WH5,2025-04-15,68
SKU003,WH1,2025-04-15,58
SKU003,WH2,2025-04-15,57
SKU003,WH3,2025-04-15,51
SKU003,WH4,2025-04-15,61
SKU003,WH5,2025-04-15,60
SKU004,WH1,2025-04-15,52
SKU004,WH2,2025-04-15,61
SKU004,WH3,2025-04-15,57
SKU004,WH4,2025-04-15,73
SKU004,WH5,2025-04-15,56
SKU005,WH1,2025-04-15,57
SKU005,WH2,2025-04-15,55
SKU005,WH3,2025-04-15,66
SKU005,WH4,2025-04-15,57
SKU005,WH5,2025-04-15,56
SKU006,WH1,2025-04-15,63
SKU006,WH2,2025-04-15,52
SKU006,WH3,2025-04-15,62
SKU006,WH4,2025-04-15,68
SKU006,WH5,2025-04-15,62
SKU007,WH1,2025-04-15,62
SKU007,WH2,2025-04-15,64
SKU007,WH3,2025-04-15,68
SKU007,WH4,2025-04-15,65
SKU007,WH5,2025-04-15,61
SKU008,WH1,2025-04-15,64
SKU008,WH2,2025-04-15,55
SKU008,WH3,2025-04-15,63
SKU008,WH4,2025-04-15,54
SKU008,WH5,2025-04-15,57
SKU009,WH1,2025-04-15,44
SKU009,WH2,2025-04-15,61
SKU009,WH3,2025-04-15,56
SKU009,WH4,2025-04-15,65
SKU009,WH5,2025-04-15,61
SKU010,WH1,2025-04-15,65
SKU010,WH2,2025-04-15,54
SKU010,WH3,2025-04-15,64
SKU010,WH4,2025-04-15,70
SKU010,WH5,2025-04-15,63
SKU011,WH1,2025-04-15,63
SKU011,WH2,2025-04-15,60
SKU011,WH3,2025-04-15,57
SKU011,WH4,2025-04-15,63
SKU011,WH5,2025-04-15,52
SKU012,WH1,2025-04-15,57
SKU012,WH2,2025-04-15,50
SKU012,WH3,2025-04-15,56
SKU012,WH4,2025-04-15,62
SKU012,WH5,2025-04-15,62
SKU013,WH1,2025-04-15,59
SKU013,WH2,2025-04-15,60
SKU013,WH3,2025-04-15,50
SKU013,WH4,2025-04-15,57
SKU013,WH5,2025-04-15,56
SKU014,WH1,2025-04-15,56
SKU014,WH2,2025-04-15,62
SKU014,WH3,2025-04-15,55
SKU014,WH4,2025-04-15,56
SKU014,WH5,2025-04-15,49
SKU015,WH1,2025-04-15,58
SKU015,WH2,2025-04-15,54
SKU015,WH3,2025-04-15,60
SKU015,WH4,2025-04-15,54
SKU015,WH5,2025-04-15,60
SKU016,WH1,2025-04-15,58
SKU016,WH2,2025-04-15,68
SKU016,WH3,2025-04-15,62
SKU016,WH4,2025-04-15,50
SKU016,WH5,2025-04-15,53
SKU017,WH1,2025-04-15,59
SKU017,WH2,2025-04-15,55
SKU017,WH3,2025-04-15,44
SKU017,WH4,2025-04-15,66
SKU017,WH5,2025-04-15,63
SKU018,WH1,2025-04-15,62
SKU018,WH2,2025-04-15,56
SKU018,WH3,2025-04-15,61
SKU018,WH4,2025-04-15,56
SKU018,WH5,2025-04-15,60
SKU019,WH1,2025-04-15,55
SKU019,WH2,2025-04-15,67
SKU019,WH3,2025-04-15,51
SKU019,WH4,2025-04-15,65
SKU019,WH5,2025-04-15,59
SKU020,WH1,2025-04-15,57
SKU020,WH2,2025-04-15,60
SKU020,WH3,2025-04-15,63
SKU020,WH4,2025-04-15,66
SKU020,WH5,2025-04-15,61
SKU001,WH1,2025-04-16,55
SKU001,WH2,2025-04-16,59
SKU001,WH3,2025-04-16,68
SKU001,WH4,2025-04-16,66
SKU001,WH5,2025-04-16,64
SKU002,WH1,2025-04-16,63
SKU002,WH2,2025-04-16,63
SKU002,WH3,2025-04-16,65
SKU002,WH4,2025-04-16,57
SKU002,WH5,2025-04-16,52
SKU003,WH1,2025-04-16,60
SKU003,WH2,2025-04-16,55
SKU003,WH3,2025-04-16,54
SKU003,WH4,2025-04-16,56
SKU003,WH5,2025-04-16,72
SKU004,WH1,2025-04-16,60
SKU004,WH2,2025-04-16,61
SKU004,WH3,2025-04-16,53
SKU004,WH4,2025-04-16,50
